# TPSA data calculated using Daylight tools and Ertl's contrib program tpsa.c
N#CS[Ni](SC#N)([N+]1=CC=CC=C1)([N+]2=CC=CC=C2)([N+]3=CC=CC=C3)[N+]4=CC=CC=C4,63.10
[O-][N+](=O)C1=C2C=CC=C3CCC(=C23)C=C1,43.14
CC(=O)NC1=C(C=CC=C1)[N+]([O-])=O,72.24
CC(=O)NC1=CC(=CC=C1)[N+]([O-])=O,72.24
CC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,72.24
OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,63.37
OC1=CC=C(C=C1)[N+]([O-])=O,63.37
[O-][N+](=O)C1=CC=C(C=CC=O)C=C1,60.21
CCOC1=CC2=C(C=CC=C2)C=C1,9.23
CCOC1=CC=C(N)C(=C1)[N+]([O-])=O,78.39
COC1=CC(=C(OC)C=C1)[N+]([O-])=O,61.60
COC(=O)C=CC1=CC=CC(=C1)[N+]([O-])=O,69.44
COC(=O)C=CC1=CC=C(C=C1)[N+]([O-])=O,69.44
[O-][N+](=O)C1=CC=C(C=C1)C2=CC=CC=C2,43.14
CC(=O)NC1=C(C=C(OC(C)=O)C=C1)[N+]([O-])=O,98.54
CCOC1=CC(=C(NC(C)=O)C=C1)[N+]([O-])=O,81.47
COC(=O)C1=CC(=CC=C1)[N+]([O-])=O,69.44
CCN(C(C)=O)C1=CC=C(C=C1)[N+]([O-])=O,63.45
CCCCCCCCCCCCCCOC(=O)CSC#N,50.09
ON=CC(=O)C1=CC=CC=C1,49.66
CCCCOC(=O)C1=CC=C(O)C(=C1)OC,55.76
OC(=O)COC1=C(C=CC=C1)C2=CC=CC=C2,46.53
N#CC(=CC1=CC=CO1)C#N,60.72
CCOC1=C(OCC)C=C(C=C1)C=C(C#N)C#N,66.04
OC(=O)COC1=C(C=CC=C1)C(O)=O,83.83
OC1=C(C=C(Cl)C=C1)C=C(C#N)C#N,67.81
CCN(CC)C(S)=S,3.24
CCCCCCCCCCNC(=O)CI,29.10
CC(C)OC(=S)SSC(=S)OC(C)C,18.46
N#CC(=CC1=CC2=C(OCO2)C=C1)C#N,66.04
COC1=C(OC)C=C(C=C1)C=C(C#N)C#N,66.04
CCCCCCCCCCCCCCCCCCOC(=O)CCl,26.30
COC1=CC=C(C=C1)C=C(C#N)C#N,56.81
CCCCCCCCCCCCCCSSCCCCCCCCCCCCCC,0.00
OC1=CC=C(C=C1)C=C(C#N)C#N,67.81
O=C(CSC#N)C1=CC=CC=C1,40.86
O=C(NC1=CC=CC=C1)OC[CH]2OCO[CH](COC(=O)NC3=CC=CC=C3)[CH]2OC(=O)NC4=CC=CC=C4,133.45
C1OC[CH](O1)[CH]2COCO2,36.92
OC[CH]1OCO[CH](CO)[CH]1O,79.15
O=C(OC[CH]1O[CH](O[CH]1[CH]2O[CH](O[CH]2COC(=O)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6,89.52
CC(=O)OC[CH]1O[CH](OC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]1O[CH]2O[CH](COC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]2OC(C)=O,238.09
C[CH]1OCO[CH](CO)[CH](O)[CH]1O,79.15
CC(=O)OC[CH]1O[CH](OC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]1OC(C)=O,140.73
C[CH]1O[CH](O[CH]2CO[CH](O[CH]12)C3=CC=CC=C3)C4=CC=CC=C4,36.92
OC[CH]1O[CH](O[CH]2CO[CH](O[CH]12)C3=CC=CC=C3)C4=CC=CC=C4,57.15
OC[CH]1OCO[CH]2COCO[CH]12,57.15
CCCCCCCCCCCCCCCC1=CC(=C(N)C=C1)O[CH]2O[CH](CO)[CH](O)[CH](O)[CH]2O,125.40
COC1=CC2=C(C=O)C3=CC=C(Cl)C=C3N=C2C=C1,39.19
C[CH](N)CO,46.25
C[CH](CC(C(O)=O)(C1=CC=CC=C1)C2=CC=CC=C2)N(C)C,40.54
CC(=O)OC1[CH](OC(C)=O)[CH](OC(C)=O)C2(CO2)[CH](OC(C)=O)[CH]1OC(C)=O,144.03
CCCCCCCCCCCCCCCC1=CC(=C(N)C=C1)O[CH]2O[CH](COC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]2OC(C)=O,149.68
CCN(CC)C(=O)N1CCN(C)CC1,26.79
CCCCCCCCCCCCCCCC1=CC(=CC=C1[N+]([O-])=O)O[CH]2O[CH](COC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]2OC(C)=O,166.80
CCCCCCCCCCCCCCCC1=CC(=CC=C1N)O[CH]2O[CH](COC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]2OC(C)=O,149.68
CCOC(=O)C1=CC=C(C=C1)N=C[CH]2CCCCC2=O,55.73
NC(=S)NN=C1[CH](O)[CH](O)[CH](O)[CH](O)[CH]1O,151.56
CC(=O)OC[CH]1O[CH](OC(C)=O)[CH](NC(=O)OCC2=CC=CC=C2)[CH](OC(C)=O)[CH]1OC(C)=O,152.76
CCC1=CC=CC(=C1)NC2=C(C=CC=C2)C(O)=O,49.33
CC(=O)C1=CC=C(C=C1)N=C[CH]2CCCCC2=O,46.50
CC(=O)O[CH]1CO[CH](O[CH]1[CH]2O[CH](OC[CH]2OC(C)=O)C3=C(C=CC=C3)[N+]([O-])=O)C4=C(C=CC=C4)[N+]([O-])=O,175.80
CC1=CC=C(C=C1)S(=O)(=O)O[CH]2[CH]3CO[CH](O3)[CH]4OC(C)(C)O[CH]24,80.29
C[CH]1OCO[CH](COS(=O)(=O)C2=CC=C(C)C=C2)[CH](OS(=O)(=O)C3=CC=C(C)C=C3)[CH]1OS(=O)(=O)C4=CC=C(C)C=C4,148.57
O[CH]1[CH](O)[CH]2CO[CH](O2)[CH]1O,79.15
CC(=O)OC[CH]1OCO[CH]2[CH](COC(C)=O)OCO[CH]12,89.52
O=C(O[CH]1CO[CH](O[CH]1[CH]2O[CH](OC[CH]2OC(=O)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6,89.52
CO[CH]1[CH](C)OCO[CH]2COCO[CH]12,46.15
O[CH]1CO[CH](O[CH]1[CH]2O[CH](OC[CH]2O)C3=CC=CC=C3)C4=CC=CC=C4,77.38
CC(=O)OC1COC2OC1C(OC(C)=O)C2OC(C)=O,97.36
O[CH]1COCO[CH]1[CH]2OCOC[CH]2O,77.38
O[CH]1[CH]2CO[CH](O2)[CH]3O[CH](O[CH]13)C4=CC=CC=C4,57.15
COC(=O)[CH]1OCO[CH]2[CH]1OCO[CH]2C(=O)OC,89.52
CC(=O)O[CH]1CO[CH](O[CH]1[CH]2O[CH](OC[CH]2OC(C)=O)C3=CC=CC=C3)C4=CC=CC=C4,89.52
O=C(O[CH]1[CH]2CO[CH](O2)[CH](OC(=O)C3=CC=CC=C3)[CH]1OC(=O)C4=CC=CC=C4)C5=CC=CC=C5,97.36
OC[CH]1OCO[CH]2[CH](CO)OCO[CH]12,77.38
CC1(C)O[CH]2[CH](O)[CH]3OC[CH](O3)[CH]2O1,57.15
OC1=C2C=NNC2=NC=N1,74.69
OC1=C2C=NNC2=NC(=N1)S,74.69
SC1=C2C=NNC2=NC=N1,54.46
NC1=C2C=NNC2=NC=N1,80.48
CSC1=NC(=C2C=NNC2=N1)O,74.69
CN1N=CC2=C(O)N=C(O)N=C12,84.06
CN1N=CC2=C(O)N=C(S)N=C12,63.83
NC1=C(C=NN1C2=CC=C(C=C2)[N+]([O-])=O)C#N,110.77
NC1=C(C=NN1C2=CC=C(Br)C=C2)C#N,67.63
CN1N=CC2=C(N)N=CN=C12,69.62
OC1=C2C=NN(C3=CC=C(Cl)C=C3)C2=NC=N1,63.83
NC1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,69.62
NC(=O)C1=C(N)NN=C1,97.79
SC1=NC(=C2C=NNC2=N1)S,54.46
OC1=NC(=C2C=NNC2=N1)S,74.69
ClC1=CC=C(C=C1)N2N=CC3=C(Cl)N=C(Cl)N=C23,43.60
CN1N=CC2=C(O)N=C(Cl)N=C12,63.83
CC1=NNC(=C1[N+]([O-])=O)C(N)=O,114.91
CC1=NNC(=C1)C(O)=O,65.98
CC1=NNC(=C1[N+]([O-])=O)C(O)=O,109.12
CC1=NNC=C1[N+]([O-])=O,71.82
OC(=O)C1=NNC=C1[N+]([O-])=O,109.12
CN1N=CC(=C1N)C#N,67.63
CN1N=CC(=C1NC(C)=O)C#N,70.71
NC1=C(C=NN1C2=CC=CC=C2)C#N,67.63
CC(=O)NC1=C(C=NN1C2=CC=C(Cl)C=C2)C#N,70.71
CCC(=O)NC1=C(C=NN1)C#N,81.57
CC1=CC=C(C=C1)N2N=CC3=C(O)N=C(C)N=C23,63.83
CC(=O)NC1=C(C=NN1C2=C(Cl)C=CC=C2)C#N,70.71
CC1=NC(=C2C=NN(C3=C(Cl)C=CC=C3)C2=N1)O,63.83
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)O,63.83
CN1N=CC2=C1N=C(C)N=C2NCC3=CC=CC=C3,55.63
CNC1=C2C=NNC2=NC(=N1)C,66.49
COC1=C2C=NN(C3=CC=CC=C3)C2=NC(=N1)C,52.83
CN1N=CC2=C(Cl)N=CN=C12,43.60
ClC1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,43.60
CNC1=C2C=NN(C)C2=NC=N1,55.63
CCNC1=C2C=NN(C)C2=NC=N1,55.63
CC1=CC=C(NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2)C=C1,55.63
CC1=C(NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2)C=CC=C1,55.63
CCN(CC)C1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,46.84
CCNC1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,55.63
N(C1=CC=CC=C1)C2=C3C=NN(C4=CC=CC=C4)C3=NC=N2,55.63
CCCCNC1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,55.63
CC(C)NC1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,55.63
ClC1=CC=CC(=C1)NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2,55.63
COC1=C2C=NN(C)C2=NC=N1,52.83
CN1C=NC2=C(C=NN2C)C1=O,52.71
CN1N=CC2=C(OC(C)=O)N=CN=C12,69.90
CN1N=CC2=C(O)N=CN=C12,63.83
BrC1=CC=CC(=C1)NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2,55.63
CN1N=CC2=C1N=CN=C2NCC3=CC=CO3,68.77
ClC1=CC=C(C=C1)N2N=CC3=C(Cl)N=CN=C23,43.60
ClC1=CC=C(C=C1)N2N=CC3=C(NCC4=CC=CO4)N=CN=C23,68.77
CCN(CC)CCNC1=C2C=NN(C3=CC=C(Cl)C=C3)C2=NC=N1,58.87
CN(C)C1=C2C=NN(C3=CC=C(Cl)C=C3)C2=NC=N1,46.84
SC1=C2C=NN(C3=CC=C(Cl)C=C3)C2=NC=N1,43.60
CNNC1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,67.66
CN(C)C1=C2C=NN(C3=CC=CC=C3)C2=NC=N1,46.84
ClC1=CC=C(NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2)C=C1,55.63
CN1N=CC2=C1N=CN=C2NC3=CC=C(Cl)C=C3,55.63
CN1N=CC2=C1N=CN=C2NCC3=CC=CC=C3,55.63
CN1N=CC2=C(NC3=CC(=CC=C3)Cl)N=CN=C12,55.63
CN(C)C1=C2C=NN(C)C2=NC=N1,46.84
CN1N=CC2=C(NC3=C(Cl)C=CC=C3)N=CN=C12,55.63
CCC1=C(NC2=C3C=NN(C)C3=NC=N2)C(=CC=C1)CC,55.63
CN1N=CC2=C(NC3=C(Cl)C=CC(=C3)Cl)N=CN=C12,55.63
CN1N=CC2=C(NCCO)N=CN=C12,75.86
CN1N=CC2=C(NN)N=CN=C12,81.65
COC(=O)C1=CC=CC=N1,39.19
N[CH](CC1=NNC2=C1C=CC=C2)C(O)=O,92.00
CC1=CC2=C(C=C1)C(=CN2)C[CH](N)C(O)=O,79.11
FC1=CC=C([I]C2=CC=C(F)C=C2)C=C1,0.00
BrC1=CC2=C(C=C1)C3=CC=CC=C3C2,0.00
CC1=CC=C(C=C1)[As](C2=CC=C(C)C=C2)C3=CC=C(C)C=C3,0.00
CC1=C(C)C(=C2C=CC=CC2=C1)Br,0.00
CC1O[Ni]2(OC(C)C(=O)O2)OC1=O,71.06
N[Zn]1(O)OC(=O)C(=O)O1,98.85
O[Cu]12(O)(OC(=O)C(=O)O1)OC(=O)C(=O)O2,145.66
O=C1OCC2=C1C=CC=C2,26.30
OC(=O)C(=O)CC1=CC=CC=C1,54.37
C[CH](O)C(=O)OCCOCCO,75.99
OC1(CCCCC1)C2(O)CCCCC2,40.46
COC(=O)[CH](C)OC(=O)OCCOCCOC(=O)O[CH](C)C(=O)OC,132.89
CCCOC(=O)[CH](C)OC(=O)OCCOCCOC(=O)O[CH](C)C(=O)OCCC,132.89
COCCOC(=O)[CH](C)OC(=O)OCCOOCCOC(=O)O[CH](C)C(=O)CCOC,151.35
CCCCCCCCOC(=O)[CH](C)OC(=O)[CH](C)O,72.83
CCCC[CH](C)N=C=S,12.36
CCCCSC#N,23.79
CCC[CH](O)C(=O)CCC,37.30
CCCC[CH](CC)COC(=O)CSC#N,50.09
CCCCCCCCCCCCSC#N,23.79
CC(C)(CO[CH]1C[CH]2CC[C]1(C)C2(C)C)[N+]([O-])=O,52.37
OC(=O)C1=CC=NC=C1,50.19
ClC1=C(Cl)C(=C2C(=O)OC(=O)C2=C1Cl)Cl,43.37
NC1=CC=C(O)C2=C1C(=O)C3=C(C=CC=C3)C2=O,80.39
CCN(CC)C1=CC=C(N)C=C1,29.26
CCCC=NO,32.59
CC1=NC(=CC=C1)N,38.91
CC1=CC=C(N)N=C1,38.91
CC1=CC(=NC=C1)N,38.91
NC1=C(O)C=CC(=C1)S(O)(=O)=O,100.62
NC1=C(Cl)C=CC(=C1)Cl,26.02
CN(C)C1=CC=C(N)C=C1,29.26
CC1=C(N)C=C(N)C=C1,52.04
CC1=CC(=C(N)C=C1)N,52.04
CC(C)(N=NC(C)(C)C#N)C#N,72.30
OC(=O)C1=CC(=C(O)C(=C1)I)I,57.53
CCCCCC(=O)NC1=CC=CC=C1,29.10
NC1=C2C=CC=C(O)C2=CC=C1,46.25
ClC[CH]1COC2=C(O1)C=CC=C2,18.46
CCCCCOC(=O)CCC(=O)OCCCCC,52.60
CCCCOC(=O)CCC(=O)OCCCC,52.60
CS(=O)(=O)NS(C)(=O)=O,80.31
C1CCC(CC1)NC2CCCC2,12.03
OCCNC1CCCCC1,32.26
C1CCC(CC1)NCSC2=NCCS2,24.39
ClC1=C(OC2=CC=CC=C2)C(=O)C3=C(C=CC=C3)C1=O,43.37
CCCCCCCC=O,17.07
OC(=O)C=CC1=CC=C(Cl)C=C1,37.30
NC1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N.OS(O)(=O)=O,139.53
CCCCOC(=O)C1=C(O)C=CC=C1,46.53
ClC[CH](Br)CBr,0.00
ON(O)NC(=N)NN=C1C(=O)NC2=C1C=CC=C2,133.07
NC1=CC=C(C=C1)C=NNC(=N)NN(O)O,129.99
CC(=O)NC1=CC=C(C=C1)C=NNC(=N)NN(O)O,133.07
COC1=CC=C(C=C1)C=NNC(=N)NN(O)O,113.20
ON(O)NC(=N)NN=CC1=CC=CC=C1,103.97
ON(O)NC(=N)NN=CC=CC1=CC=CC=C1,103.97
ON(O)NC(=N)NN=CC1=C(Cl)C=C(Cl)C=C1,103.97
CC(C)=CCCC(C)=CC=NNC(=N)NN(O)O,103.97
CN(C)C1=CC=C(C=C1)C=NNC(=N)NN(O)O,107.21
ON(O)NC(=N)NN=CC1=CC=CO1,117.11
ON(O)NC(=N)NN=CC1=CC=C(O)C=C1,124.20
CC(C)C1=CC=C(C=C1)C=NNC(=N)NN(O)O,103.97
COC1=C(C=CC=C1)C=NNC(=N)NN(O)O,113.20
ON(O)NC(=N)NN=CC1=C(C=CC=C1)[N+]([O-])=O,147.11
ON(O)NC(=N)NN=CC1=CC=C(C=C1)[N+]([O-])=O,147.11
ON(O)NC(=N)NN=CC1=C(O)C=CC(=C1)[N+]([O-])=O,167.34
ON(O)NC(=N)NN=CC1=CC=NC=C1,116.86
ON(O)NC(=N)NN=CC1=CC=CC=N1,116.86
ON(O)NC(=N)NN=CC1=CC=CN=C1,116.86
OC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,106.51
C1=CC=C2N=C(C=CC2=C1)C3=NC4=C(C=CC=C4)C=C3,25.78
NC1=C(O)C=CC=C1,46.25
COC1=CC=C(C=C1)C=NC2=C(O)C=CC=C2,41.82
NC1=CC(=C(O)C=C1)N,72.27
OC1=CC=C([Hg]Cl)C=C1,20.23
OC1=C(CC=C)C=CC=C1,20.23
OC1=C(CC=C)C=C(Cl)C=C1,20.23
OC1=C(CC=C)C=CC=C1Cl,20.23
OC1=CC=C(N=O)C(=C1N=O)O,99.32
OC1=C(C(=CC=C1)O)[N+]([O-])=O,83.60
OC1=CC=C(NC2=CC=CC=C2)C=C1,32.26
OC1=C(C=CC=C1)N=CC2=CC=C(Cl)C=C2,32.59
NC1=CC=C(O)C=C1,46.25
NC1=CC(=CC=C1)O,46.25
OC1=C(C=CC=C1)C2=CC=CC=C2,20.23
OC1=C(C=CC=C1)C2=CC=CC=C2,20.23
CC1=C(C)C=C(O)C=C1,20.23
C1=CC=C(N=C1)C2=NC=CC=C2,25.78
OC1=CC=CC(=C1)[N+]([O-])=O,63.37
OC1=C(C=CC=C1)[N+]([O-])=O,63.37
COC1=C(C=CC=C1)C=NC2=CC=C(O)C=C2,41.82
OC1=CC=C(C=C1)N=CC2=C(O)C=CC=C2,52.82
OC1=C(C=CC=C1)C=NC2=C(O)C=CC=C2,52.82
OC1=CC=CC(=C1)N=CC2=C(O)C=CC=C2,52.82
OC1=C(Cl)C=C(Cl)C(=C1Cl)Cl,20.23
OC1=C(C=CC=C1)N=CC2=C(C=CC=C2)[N+]([O-])=O,75.73
OC1=C(C=CC=C1)N=CC2=CC=C(C=C2)[N+]([O-])=O,75.73
OC1=C(C=CC=C1)N=CC2=CC(=CC=C2)[N+]([O-])=O,75.73
OC1=CC=C(C=C1)N=CC2=CC(=CC=C2)[N+]([O-])=O,75.73
OC1=CC=C(C=C1)N=CC2=C(C=CC=C2)[N+]([O-])=O,75.73
OC1=CC=C(C=C1)N=CC2=CC=C(C=C2)[N+]([O-])=O,75.73
OC1=C(C=CC=C1)N=CC2=CC=CC=C2,32.59
OC1=CC=C(C=C1)N=CC2=CC=CC=C2,32.59
OC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,20.23
OC1=CC=C(C=C1)N=CC2=CC=C(Cl)C=C2,32.59
COC1=CC=C(C=C1)C2=NC3=NC(=NC(=C3N=C2C4=CC=C(OC)C=C4)O)N,116.27
OC1=CC(=C(Cl)C=C1)O,40.46
CCCCCCC1=C(O)C=C(O)C=C1,40.46
OC1=CC(=CC=C1)O,40.46
OC1=CC(=CC(=C1)O)O,60.69
OC1=C(O)C=CC=C1,40.46
CCOC(=O)C1=C(N)N=C(O)N=C1,98.33
OC1=CC=NC=N1,46.01
CC1=CC(=C(C=C1C)N=NC2=CC=C(C=C2)C(O)=O)O,82.25
NC1=CC(=C(Cl)C=C1N)Cl,52.04
OS(=O)(=O)C1=CC=CN=C1,67.26
NC1=NC(=C(N=NC2=CC=C(C=C2)C(=O)N[CH](CCC(O)=O)C(O)=O)C(=N1)O)N,226.47
NC(=O)C1=CC=C(C=C1)N=NC2=C(N)N=C(N)N=C2O,165.86
CCOC(=O)C1=CC=C(C=C1)N=NC2=C(N)N=C(N)N=C2O,149.07
NC1=NC(=C(N=NC2=CC=C(C=C2)C(O)=O)C(=N1)O)N,160.07
CCOC(=O)C1=CNC(=S)N(CC)C1=N,70.87
CCOC(=O)C1=C(O)N=C(S)N=C1,72.31
NC1=NC(=C(O)C(=N1)O)N.OS(O)(=O)=O,192.88
NC1=CC(=NC(=N1)S)N,77.82
NC1=CC(=NC(=N1)S)O,72.03
CC1=NC(=NC=C1)O,46.01
OC(=O)C1=C(O)N=C(O)N=C1,103.54
CC(=O)NC1=CC=C(C=C1)C=NNC(N)=O,96.58
NC(=O)NN=CC1=CC=CC=C1,67.48
CC(C)=CCCC(C)=CC=NNC(N)=O,67.48
NC(=O)NN=CC1=C(Cl)C=C(Cl)C=C1,67.48
NC(=O)NN=CC1=C(O)C=C(O)C=C1,107.94
CN(C)C1=CC=C(C=C1)C=NNC(N)=O,70.72
NC(=O)NN=CC1=CC=C(O)C=C1,87.71
CC(C)C1=CC=C(C=C1)C=NNC(N)=O,67.48
COC1=C(C=CC=C1)C=NNC(N)=O,76.71
NC(=O)NN=CC1=CC=CC(=C1)[N+]([O-])=O,110.62
NC(=O)NN=CC1=CC=C(C=C1)[N+]([O-])=O,110.62
NC(=O)N(CCCO)N=CC1=CC=C(O1)[N+]([O-])=O,135.20
NC(=O)NN=CC1=CC=C(O1)[N+]([O-])=O,123.76
CCN(CC)CCCNC(=O)NN=CC1=CC=C(O1)[N+]([O-])=O,113.01
NC(=O)NN=CC1=C(O)C=CC=C1,87.71
COC1=C(OC)C=C(C=C1)C=NNC(N)=O,85.94
NC(=S)C1=CC=CC=N1,38.91
NC(=S)C1=CC=NC=C1,38.91
NNC1=CC=C(C=C1)S(O)(=O)=O,92.42
CC1=C(O)N=C(S)N=N1,58.90
CC(C)CCCC(C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3=CCC12C.CC(CCC=C(C)C)C5CCC6(C)C7=C(CCC56C)C8(C)CCC(O)C(C)(C)C8CC7,40.46
CC(C)CCC[CH](C)[CH]1CC[C]2(C)C3=C(C(=O)C[C]12C)[C]4(C)CC[CH](O)C(C)(C)[CH]4CC3=O,54.37
C[CH](O)[CH]1CC[CH]2[CH]3CC[CH]4C[CH](O)CC[C]4(C)[CH]3CC[C]12C,40.46
C[CH](CCC(O)=O)[CH]1CC[C]2(C)[CH]3CC[CH]4C(C)(C)[CH](O)CC[C]4(C)[CH]3C(=O)C[C]12C,74.60
C[CH](CCC(O)=O)[CH]1CC[C]2(C)[CH]3[CH](C(=O)C[C]12C)[C]4(C)CC[CH](O)C(C)(C)[CH]4CC3=O,91.67
C[CH]1CC[C]2(OC1)O[CH]3C[CH]4[CH]5CC[CH]6C[CH](O)CC[C]6(C)[CH]5CC[C]4(C)[CH]3[CH]2C,38.69
CC(=O)[CH]1CC[CH]2[CH]3CC=C4C[CH](O)CC[C]4(C)[CH]3CC[C]12C,37.30
CC1=NC2=C(C=NN2C3=CC=C(C=C3)[N+]([O-])=O)C(=N1)N4CCCCC4,89.98
CC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NNC4=CC=CC=C4,67.66
CCNC1=C2C=NN(C3=CC=C(C)C=C3)C2=NC(=N1)C,55.63
C(NC1=C2C=NNC2=NC=N1)C3=CC=CO3,79.63
CCNC1=C2C=NN(C3=CC=CC=C3)C2=NC(=N1)C,55.63
CC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NC(C)(C)C,55.63
CC1=NC(=C2C=NN(C3=CC=C(Cl)C=C3)C2=N1)NC4=C(Cl)C=CC=C4,55.63
CC1=NC(=C2C=NN(C3=CC=C(Cl)C=C3)C2=N1)NC4=CC(=CC=C4)Br,55.63
CC1=NC(=C2C=NN(C3=CC=C(Cl)C=C3)C2=N1)NC4=CC=C(Cl)C=C4,55.63
CC1=NC(=C2C=NN(C3=CC=C(Cl)C=C3)C2=N1)NC4=CC(=CC=C4)Cl,55.63
CC1=NC(=C2C=NN(C3=CC=C(Cl)C=C3)C2=N1)NC4=C(Cl)C=CC(=C4)Cl,55.63
CC1=NC(=C2C=NN(C3=C(Cl)C=CC=C3)C2=N1)NC4=C(Cl)C=CC=C4,55.63
CC1=NC(=C2C=NN(C3=CC=C(C=C3)[N+]([O-])=O)C2=N1)N,112.76
CC1=NC(=C2C=NN(C3=CC=C(C=C3)[N+]([O-])=O)C2=N1)S,86.74
CC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)S,43.60
NC1=C(C=NN1CCO)C#N,87.86
CC(=O)NC1=C(C=NN1CCOC(C)=O)C#N,97.01
CC1=NNC2=NC=NC(=C12)N,80.48
CN1N=CC2=C(S)N=C(C)N=C12,43.60
CN1N=CC2=C1N=C(C)N=C2NCC3=CC=CO3,68.77
CN1N=CC2=C(NC3=CC=C(C)C=C3)N=C(C)N=C12,55.63
CC1=NN(C2=CC=CC=C2)C(=C1C#N)N,67.63
CC(=O)NC1=C(C#N)C(=NN1)C,81.57
CN1N=C(C)C2=C(N)N=CN=C12,69.62
CCC1=C(NC2=C3C=NN(C)C3=NC(=N2)C)C(=CC=C1)CC,55.63
CN1N=CC2=C(NC3=C(C)C=CC=C3)N=C(C)N=C12,55.63
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)S,43.60
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NC4=C(Cl)C=CC=C4,55.63
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NC4=CC=C(Cl)C=C4,55.63
CCC1=C(NC2=C3C=NN(C4=CC=CC=C4)C3=NC(=N2)CC)C(=CC=C1)CC,55.63
CCC1=C(NC2=C3C=NN(C4=CC=CC=C4)C3=NC(=N2)C)C(=CC=C1)CC,55.63
CSC1=C2C=NN(C3=CC=CC=C3)C2=NC(=N1)C,43.60
CCSC1=C2C=NN(C3=CC=CC=C3)C2=NC(=N1)C,43.60
CN1N=C(C)C(=C1N)C#N,67.63
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NC4=CC(=CC=C4)Cl,55.63
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NC4=CC=C(C)C=C4,55.63
CC1=NN(CCO)C(=C1C#N)N,87.86
CCC1=NC(=C2C=NN(C3=CC=CC=C3)C2=N1)NC4=C(Cl)C=CC(=C4)Cl,55.63
CN(C)C1=NC(=C2C=NN(C)C2=N1)N(C)C,50.08
CN1N=CC2=C1N=C(NC3=CC=CC=C3)N=C2NC4=CC=CC=C4,67.66
NC1=NC=NC2=C1C=NN2CCO,89.85
CCCCNC1=C2C=NN(C3=CC=C(C=C3)[N+]([O-])=O)C2=NC(=N1)C,98.77
CC1=CC=C(C=C1)S(=O)(=O)O[CH]2COCO[CH]2[CH](OS(=O)(=O)C3=CC=C(C)C=C3)[CH]4OCOC[CH]4OS(=O)(=O)C5=CC=C(C)C=C5,167.03
CC(=O)OC[CH]1O[CH](OC2=C(C)C=CC=C2)[CH](OC(C)=O)[CH](OC(C)=O)[CH]1OC(C)=O,123.66
CO[CH]1COCO[CH]1[CH](OC)[CH]2OCOC[CH]2OC,64.61
C[CH](OC(=O)C1=CC=CC=C1)[CH](OC(=O)C2=CC=CC=C2)[CH](OC(=O)C3=CC=CC=C3)[CH](COC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5,131.50
CC(=O)OC[CH]1O[CH](O[CH]2[CH]3CO[CH](O3)[CH]4OC(C)(C)O[CH]24)[CH](OC(C)=O)[CH](OC(C)=O)[CH]1OC(C)=O,160.58
CC(=O)OC[CH]1O[CH](OC[CH]2O[CH](O[CH](C#N)C3=CC=CC=C3)[CH](OC(C)=O)[CH](OC(C)=O)[CH]2OC(C)=O)[CH](OC(C)=O)[CH](OC(C)=O)[CH]1OC(C)=O,244.81
OC[CH](O)[CH](O)[CH](O)[CH](O)[CH](O)CO,141.61
