2.607,0.899,0.552,0.642,0.221,0.208,0.208,0.208,0.410,0.485,0.329,9.165,0.157,0.069,0.976,0.017,0.208,0.208,0.208,5.062,0.014,0.004,3.814,0.555,0.297,0.817,0.119,0.208,0.208,0.208,0.869,0.183,0.088,2.637,0.885,0.542,0.649,0.218,0.208,0.208,0.208,0.419,0.470,0.316,4.851,0.549,0.315,0.849,0.096,0.208,0.208,0.208,1.408,0.178,0.097,2.497,0.941,0.584,0.621,0.234,0.208,0.208,0.208,0.378,0.532,0.371,3.096,0.768,0.458,0.716,0.178,0.208,0.208,0.208,0.573,0.355,0.218,4.058,9.390,4.666,4.064,5.716,4.021,4.322,4.279,2.079,3.414,4.244,4.366,4.356,4.147,0.208,0.208,0.464,0.964,0.726,0.473,0.773,0.431,0.574,0.408,1.693,0.380,0.402,0.561,0.427,0.382,9.632,11.568,8.709,9.574,10.921,9.749,9.557,
3.994,0.842,0.556,0.741,0.156,0.197,0.197,0.197,0.461,0.476,0.333,12.133,0.176,0.072,0.980,0.014,0.197,0.197,0.197,4.280,0.018,0.005,5.297,0.538,0.295,0.864,0.088,0.197,0.197,0.201,0.807,0.186,0.092,4.025,0.830,0.545,0.745,0.154,0.197,0.197,0.197,0.468,0.462,0.320,6.534,0.548,0.319,0.883,0.074,0.197,0.197,0.201,1.230,0.188,0.107,3.878,0.880,0.589,0.725,0.165,0.197,0.197,0.201,0.436,0.520,0.375,4.576,0.727,0.459,0.794,0.126,0.197,0.197,0.197,0.603,0.350,0.225,5.392,12.381,6.130,5.400,7.402,5.346,5.762,6.050,3.023,4.569,5.986,5.844,6.212,5.759,0.197,0.197,0.611,0.970,0.796,0.618,0.824,0.588,0.691,0.423,1.434,0.362,0.417,0.509,0.444,0.393,13.311,15.558,11.539,13.206,14.390,13.567,13.048,
5.298,0.978,0.566,0.774,0.143,0.188,0.188,0.188,0.508,0.502,0.350,14.679,0.305,0.079,0.975,0.020,0.188,0.188,0.188,4.062,0.030,0.007,6.619,0.717,0.303,0.867,0.094,0.188,0.188,0.188,0.792,0.243,0.100,5.327,0.968,0.555,0.778,0.141,0.188,0.188,0.188,0.514,0.492,0.337,7.968,0.753,0.332,0.880,0.083,0.188,0.188,0.188,1.156,0.245,0.121,5.188,1.007,0.599,0.764,0.148,0.188,0.188,0.192,0.489,0.528,0.391,5.898,0.899,0.471,0.811,0.124,0.188,0.188,0.188,0.627,0.421,0.244,6.842,15.063,7.639,6.850,9.053,6.794,7.269,8.734,5.658,6.964,8.653,8.896,8.935,8.509,0.188,0.188,0.661,0.962,0.800,0.666,0.820,0.645,0.717,0.453,1.366,0.378,0.447,0.507,0.470,0.431,18.509,21.074,16.039,18.366,19.943,18.860,18.279,
0.438,0.321,0.321,0.406,0.297,0.301,0.342,0.342,0.331,0.400,0.400,0.954,0.048,0.048,0.909,0.045,0.301,0.342,0.342,1.565,0.009,0.009,0.502,0.173,0.173,0.592,0.204,0.301,0.342,0.342,0.434,0.117,0.117,0.554,0.286,0.286,0.492,0.254,0.301,0.342,0.342,0.528,0.318,0.318,0.297,0.248,0.248,0.375,0.313,0.301,0.342,0.342,0.152,0.239,0.239,0.521,0.314,0.314,0.454,0.273,0.301,0.342,0.342,0.467,0.383,0.383,1.073,0.123,0.123,0.813,0.093,0.301,0.342,0.342,1.981,0.059,0.059,1.080,1.049,0.849,1.126,0.794,1.149,1.320,0.384,0.093,0.204,0.399,0.209,0.426,0.280,0.328,0.328,0.109,0.864,0.387,0.238,0.062,0.181,0.720,0.377,0.527,0.222,0.388,0.210,0.411,0.700,1.509,1.144,1.068,1.570,1.021,1.626,1.616,
1.142,0.463,0.393,0.572,0.232,0.250,0.250,1.000,0.910,0.530,0.500,1.400,0.237,0.066,0.822,0.139,0.250,0.250,1.000,1.043,0.076,0.014,0.999,0.352,0.209,0.641,0.225,0.250,0.250,1.000,0.635,0.396,0.141,1.175,0.499,0.362,0.577,0.245,0.250,0.250,1.000,0.910,0.799,0.426,0.968,0.313,0.283,0.619,0.200,0.250,0.250,1.000,0.664,0.210,0.260,1.187,0.510,0.396,0.567,0.243,0.250,0.250,1.000,0.954,0.775,0.508,1.709,0.374,0.190,0.752,0.164,0.250,0.250,1.000,1.549,0.182,0.118,1.997,1.702,1.560,2.037,1.565,2.093,2.273,1.158,0.439,0.633,1.193,0.666,1.276,1.035,0.397,0.397,0.358,0.733,0.461,0.366,0.428,0.351,0.628,0.647,0.378,0.391,0.712,0.378,0.746,0.616,3.362,2.163,2.266,3.442,2.317,3.608,3.430,
1.738,0.669,0.464,0.605,0.233,0.224,0.224,0.224,0.564,0.565,0.512,1.699,0.440,0.139,0.746,0.193,0.224,0.224,0.224,0.748,0.125,0.022,1.482,0.505,0.288,0.651,0.222,0.224,0.224,0.224,0.420,0.260,0.132,1.738,0.688,0.465,0.601,0.238,0.224,0.224,0.224,0.570,0.511,0.387,1.525,0.508,0.315,0.649,0.216,0.234,0.224,0.224,0.434,0.342,0.242,1.775,0.708,0.493,0.596,0.238,0.224,0.224,0.224,0.591,0.576,0.494,2.119,0.639,0.302,0.692,0.209,0.224,0.224,0.224,1.223,0.247,0.101,2.872,2.278,2.276,2.891,2.349,2.977,3.060,2.281,1.045,1.321,2.325,1.416,2.482,2.187,0.224,0.224,0.408,0.619,0.477,0.402,0.474,0.395,0.539,0.547,0.298,0.271,0.489,0.339,0.553,0.523,5.694,3.428,3.813,5.772,4.009,6.079,5.656,
2.207,0.896,0.577,0.600,0.244,0.208,0.208,0.208,0.556,0.484,0.330,2.198,0.489,0.315,0.732,0.163,0.208,0.208,0.208,0.658,0.149,0.089,1.949,0.635,0.421,0.649,0.211,0.208,0.214,0.208,0.438,0.247,0.193,2.231,0.866,0.611,0.602,0.233,0.208,0.208,0.208,0.571,0.455,0.397,1.962,0.726,0.400,0.635,0.235,0.208,0.208,0.208,0.439,0.318,0.153,2.264,0.912,0.629,0.595,0.240,0.208,0.208,0.208,0.586,0.502,0.409,2.739,0.717,0.515,0.690,0.181,0.208,0.208,0.208,1.076,0.292,0.224,3.680,3.002,3.005,3.708,3.088,3.804,3.971,3.769,1.922,2.325,3.823,2.500,4.061,3.743,0.208,0.208,0.399,0.598,0.473,0.403,0.453,0.393,0.535,0.456,0.299,0.293,0.474,0.303,0.499,0.531,8.591,5.263,5.851,8.711,6.158,9.163,8.725,
2.724,1.011,0.755,0.607,0.225,0.197,0.197,0.197,0.552,0.503,0.546,3.501,0.574,0.274,0.805,0.132,0.197,0.197,0.197,0.956,0.130,0.071,2.623,0.767,0.488,0.676,0.198,0.197,0.197,0.197,0.513,0.283,0.228,2.888,1.007,0.724,0.625,0.218,0.197,0.197,0.197,0.620,0.493,0.502,2.411,0.819,0.582,0.632,0.215,0.197,0.217,0.197,0.433,0.330,0.325,2.867,1.046,0.772,0.612,0.223,0.197,0.197,0.197,0.611,0.536,0.570,4.353,0.825,0.500,0.767,0.145,0.197,0.197,0.197,1.489,0.260,0.235,4.491,4.348,3.879,4.619,3.813,4.686,5.679,5.576,3.125,3.667,5.730,3.856,6.021,6.182,0.197,0.197,0.410,0.708,0.515,0.438,0.449,0.418,0.650,0.534,0.386,0.341,0.538,0.363,0.572,0.661,12.148,8.025,8.528,12.455,8.818,13.022,13.658,
4.306,0.908,0.772,0.719,0.152,0.188,0.188,0.188,0.579,0.493,0.501,4.041,0.777,0.295,0.790,0.152,0.188,0.188,0.188,0.551,0.235,0.073,3.940,0.726,0.505,0.762,0.140,0.188,0.188,0.188,0.488,0.311,0.214,4.317,0.956,0.743,0.718,0.159,0.188,0.192,0.203,0.583,0.545,0.462,3.994,0.694,0.597,0.756,0.131,0.192,0.188,0.192,0.498,0.289,0.302,4.370,0.974,0.791,0.712,0.159,0.188,0.188,0.192,0.597,0.568,0.523,4.716,1.141,0.530,0.738,0.179,0.188,0.188,0.188,0.772,0.433,0.233,5.986,5.113,5.171,6.016,5.285,6.135,6.387,7.936,4.559,5.214,8.047,5.571,8.484,8.485,0.188,0.188,0.579,0.686,0.643,0.576,0.634,0.568,0.608,0.524,0.286,0.338,0.530,0.363,0.562,0.479,16.941,10.596,11.828,17.132,12.511,17.986,17.725,
1.216,0.350,0.264,0.664,0.191,0.279,0.279,1.000,0.547,0.701,0.333,1.390,0.094,0.033,0.916,0.062,0.279,0.279,1.000,1.342,0.009,0.005,1.100,0.262,0.129,0.738,0.176,0.279,0.279,1.000,0.611,0.166,0.079,1.208,0.352,0.255,0.665,0.194,0.279,0.279,1.000,0.548,0.715,0.312,1.184,0.289,0.145,0.732,0.179,0.279,0.279,1.000,0.707,0.201,0.100,1.244,0.348,0.283,0.663,0.185,0.279,0.279,1.000,0.560,0.661,0.384,1.184,0.320,0.172,0.707,0.191,0.279,0.279,1.000,0.654,0.322,0.141,1.830,1.517,1.491,1.816,1.618,1.875,1.676,0.839,0.180,0.464,0.824,0.555,0.884,0.638,0.427,0.427,0.497,0.874,0.607,0.498,0.598,0.495,0.560,0.527,0.452,0.285,0.525,0.336,0.535,0.372,2.781,1.701,1.992,2.748,2.222,2.882,2.379,
1.407,0.772,0.389,0.548,0.301,0.253,0.240,0.253,0.507,0.505,0.461,2.123,0.220,0.082,0.875,0.091,0.240,0.240,0.240,1.193,0.050,0.014,1.490,0.469,0.232,0.680,0.214,0.240,0.240,0.240,0.579,0.204,0.135,1.422,0.754,0.383,0.556,0.294,0.240,0.240,0.240,0.516,0.482,0.439,1.628,0.505,0.266,0.679,0.210,0.240,0.240,0.240,0.678,0.231,0.171,1.397,0.814,0.403,0.534,0.311,0.240,0.240,0.240,0.503,0.559,0.516,1.647,0.573,0.316,0.649,0.226,0.240,0.240,0.240,0.685,0.290,0.245,2.568,2.425,2.191,2.559,2.399,2.615,2.536,1.933,0.660,1.153,1.906,1.390,2.029,1.645,0.249,0.240,0.322,0.813,0.520,0.334,0.518,0.302,0.474,0.491,0.419,0.306,0.479,0.360,0.526,0.407,4.923,3.123,3.506,4.875,4.008,5.103,4.479,
1.753,1.065,0.474,0.532,0.324,0.218,0.218,0.218,0.580,0.453,0.322,2.581,0.450,0.131,0.816,0.142,0.218,0.218,0.218,1.349,0.084,0.019,1.826,0.747,0.289,0.638,0.261,0.218,0.218,0.218,0.646,0.250,0.103,1.764,1.053,0.466,0.537,0.321,0.218,0.218,0.218,0.589,0.453,0.307,1.970,0.811,0.328,0.634,0.261,0.218,0.218,0.218,0.757,0.295,0.132,1.749,1.101,0.494,0.523,0.329,0.218,0.218,0.218,0.576,0.465,0.360,2.007,0.914,0.386,0.607,0.276,0.218,0.218,0.218,0.783,0.374,0.186,3.292,3.162,2.862,3.283,3.109,3.345,3.306,3.203,1.558,2.107,3.170,2.509,3.335,2.960,0.218,0.218,0.299,0.724,0.457,0.306,0.450,0.284,0.410,0.452,0.484,0.333,0.449,0.394,0.467,0.448,7.379,4.872,5.363,7.319,6.142,7.631,6.974,
2.868,0.856,0.644,0.657,0.196,0.204,0.204,0.204,0.484,0.473,0.370,4.411,0.323,0.152,0.903,0.066,0.204,0.204,0.204,1.171,0.065,0.020,3.106,0.570,0.362,0.769,0.141,0.204,0.204,0.204,0.577,0.206,0.113,2.905,0.840,0.629,0.664,0.192,0.204,0.204,0.204,0.497,0.456,0.353,3.366,0.614,0.416,0.766,0.140,0.204,0.204,0.204,0.675,0.239,0.151,2.828,0.894,0.680,0.642,0.203,0.204,0.204,0.204,0.470,0.519,0.414,3.453,0.700,0.502,0.742,0.150,0.204,0.209,0.204,0.707,0.315,0.224,4.367,4.887,4.038,4.374,4.395,4.402,4.655,4.851,2.148,3.102,4.797,3.719,5.060,4.501,0.204,0.204,0.485,0.854,0.654,0.496,0.649,0.464,0.613,0.442,0.419,0.299,0.435,0.355,0.467,0.415,10.798,7.253,7.782,10.707,8.972,11.181,10.369,
4.997,0.880,0.505,0.783,0.138,0.193,0.193,0.193,0.539,0.546,0.413,5.204,0.597,0.155,0.874,0.100,0.193,0.198,0.193,0.602,0.148,0.024,4.615,0.677,0.312,0.824,0.121,0.193,0.193,0.193,0.456,0.290,0.115,4.991,0.873,0.499,0.784,0.137,0.193,0.193,0.193,0.537,0.532,0.390,4.880,0.756,0.363,0.813,0.126,0.193,0.193,0.193,0.510,0.352,0.152,5.045,0.907,0.526,0.779,0.140,0.193,0.193,0.193,0.551,0.590,0.470,5.171,0.845,0.436,0.801,0.131,0.193,0.193,0.193,0.573,0.449,0.228,6.382,5.955,5.604,6.362,5.999,6.478,6.453,7.367,4.005,4.775,7.281,5.738,7.705,6.995,0.193,0.195,0.674,0.811,0.735,0.677,0.720,0.668,0.702,0.499,0.258,0.287,0.486,0.338,0.537,0.417,15.972,10.442,11.354,15.816,13.078,16.590,15.355,
5.245,1.165,0.579,0.750,0.167,0.185,0.185,0.185,0.546,0.470,0.345,5.283,0.865,0.203,0.832,0.136,0.185,0.185,0.185,0.563,0.231,0.038,4.840,0.932,0.368,0.788,0.152,0.185,0.185,0.185,0.463,0.309,0.132,5.235,1.157,0.571,0.752,0.166,0.185,0.185,0.185,0.543,0.464,0.334,5.079,1.024,0.425,0.778,0.157,0.189,0.185,0.185,0.507,0.372,0.175,5.295,1.196,0.603,0.747,0.169,0.185,0.185,0.185,0.558,0.494,0.377,5.383,1.113,0.508,0.768,0.159,0.185,0.185,0.185,0.568,0.435,0.254,6.989,6.351,6.140,6.964,6.527,7.094,7.004,9.821,5.818,6.639,9.709,7.793,10.243,9.295,0.185,0.185,0.626,0.748,0.682,0.628,0.667,0.620,0.653,0.454,0.277,0.301,0.447,0.351,0.476,0.419,20.346,13.096,14.442,20.132,16.532,21.151,19.346,
1.014,0.414,0.235,0.610,0.249,0.263,1.000,0.263,0.810,0.567,0.271,0.666,0.094,0.079,0.793,0.112,0.263,1.000,0.263,0.396,0.029,0.043,0.803,0.248,0.158,0.664,0.205,0.263,1.000,0.263,0.523,0.204,0.142,0.998,0.398,0.230,0.614,0.245,0.263,1.000,0.263,0.789,0.523,0.265,0.873,0.313,0.186,0.636,0.228,0.263,1.000,0.263,0.606,0.324,0.180,1.028,0.420,0.240,0.609,0.249,0.263,1.000,0.263,0.834,0.584,0.285,0.875,0.264,0.175,0.666,0.201,0.263,1.000,0.263,0.636,0.230,0.187,1.664,0.840,1.209,1.626,1.371,1.689,1.313,0.756,0.123,0.365,0.718,0.493,0.780,0.429,0.410,0.410,0.414,0.690,0.496,0.421,0.455,0.413,0.500,0.550,0.156,0.290,0.526,0.370,0.568,0.351,2.519,0.968,1.606,2.435,1.916,2.572,1.783,
1.652,0.621,0.335,0.633,0.238,0.231,0.231,0.231,0.557,0.481,0.367,1.186,0.259,0.089,0.773,0.169,0.231,0.231,0.231,0.283,0.104,0.028,1.337,0.421,0.203,0.682,0.215,0.231,0.231,0.231,0.363,0.244,0.144,1.640,0.604,0.326,0.638,0.235,0.231,0.231,0.231,0.547,0.461,0.348,1.421,0.488,0.247,0.659,0.227,0.231,0.231,0.243,0.413,0.311,0.209,1.687,0.634,0.345,0.633,0.238,0.231,0.231,0.231,0.580,0.502,0.387,1.583,0.466,0.248,0.689,0.203,0.231,0.231,0.231,0.502,0.297,0.206,2.608,1.535,1.960,2.571,2.156,2.666,2.297,1.787,0.437,0.919,1.724,1.166,1.871,1.246,0.231,0.231,0.450,0.659,0.523,0.457,0.488,0.449,0.534,0.468,0.138,0.250,0.452,0.311,0.489,0.335,4.739,1.999,2.993,4.619,3.494,4.907,3.726,
1.786,0.903,0.543,0.553,0.279,0.213,0.213,0.213,0.598,0.494,0.334,1.582,0.463,0.163,0.717,0.210,0.213,0.213,0.213,0.487,0.132,0.030,1.588,0.650,0.331,0.618,0.253,0.213,0.213,0.213,0.477,0.257,0.123,1.791,0.888,0.528,0.559,0.277,0.213,0.213,0.213,0.603,0.482,0.315,1.620,0.725,0.402,0.590,0.264,0.213,0.213,0.213,0.492,0.315,0.181,1.822,0.927,0.559,0.551,0.280,0.213,0.213,0.213,0.624,0.525,0.355,1.904,0.748,0.399,0.624,0.245,0.213,0.213,0.213,0.704,0.341,0.180,3.232,2.208,2.569,3.207,2.747,3.308,3.051,3.073,1.066,1.773,3.004,2.118,3.225,2.483,0.213,0.213,0.329,0.575,0.427,0.338,0.384,0.326,0.436,0.475,0.216,0.285,0.467,0.329,0.501,0.408,7.181,3.394,4.685,7.050,5.337,7.477,6.103,
2.686,0.919,0.715,0.622,0.213,0.200,0.200,0.200,0.581,0.486,0.510,2.081,0.516,0.328,0.712,0.176,0.200,0.200,0.200,0.348,0.159,0.105,2.263,0.680,0.491,0.659,0.198,0.200,0.200,0.200,0.414,0.267,0.242,2.677,0.903,0.704,0.625,0.211,0.200,0.200,0.200,0.576,0.469,0.495,2.366,0.754,0.556,0.644,0.205,0.200,0.200,0.205,0.454,0.327,0.308,2.743,0.940,0.738,0.620,0.213,0.200,0.200,0.200,0.605,0.508,0.544,2.695,0.787,0.593,0.661,0.193,0.200,0.200,0.200,0.580,0.357,0.337,4.321,2.924,3.435,4.284,3.676,4.422,4.074,5.048,1.924,2.985,4.939,3.520,5.299,4.184,0.200,0.200,0.433,0.567,0.489,0.437,0.465,0.431,0.492,0.526,0.204,0.308,0.513,0.363,0.552,0.425,11.135,5.200,7.175,10.925,8.189,11.625,9.515,
4.261,0.983,0.570,0.733,0.169,0.191,0.194,0.191,0.597,0.512,0.346,4.081,0.489,0.169,0.861,0.103,0.191,0.191,0.191,0.548,0.125,0.030,3.930,0.698,0.338,0.791,0.141,0.191,0.191,0.191,0.509,0.258,0.121,4.299,0.965,0.555,0.739,0.166,0.191,0.191,0.191,0.608,0.493,0.329,3.935,0.786,0.410,0.767,0.153,0.191,0.191,0.191,0.510,0.326,0.178,4.353,1.010,0.591,0.731,0.170,0.191,0.191,0.191,0.623,0.540,0.373,4.770,0.827,0.441,0.790,0.137,0.191,0.191,0.191,0.748,0.356,0.207,5.814,4.739,4.967,5.820,5.131,5.954,6.038,7.178,2.768,4.310,7.072,5.028,7.566,6.413,0.192,0.191,0.599,0.792,0.687,0.608,0.650,0.597,0.685,0.485,0.235,0.296,0.476,0.338,0.512,0.437,15.378,7.844,10.205,15.195,11.426,16.118,14.191,
7.326,0.739,0.447,0.861,0.087,0.183,0.183,0.183,0.545,0.652,0.532,6.717,0.301,0.101,0.943,0.042,0.183,0.183,0.183,0.459,0.114,0.029,6.664,0.482,0.244,0.902,0.065,0.183,0.183,0.191,0.451,0.286,0.167,7.365,0.724,0.435,0.864,0.085,0.183,0.183,0.183,0.551,0.629,0.507,6.734,0.559,0.305,0.886,0.074,0.183,0.183,0.186,0.460,0.379,0.256,7.473,0.765,0.467,0.858,0.088,0.183,0.183,0.183,0.567,0.698,0.580,7.988,0.609,0.348,0.893,0.068,0.183,0.183,0.183,0.649,0.452,0.335,8.511,7.120,7.390,8.525,7.598,8.705,8.945,9.016,2.733,4.958,8.855,5.988,9.563,7.857,0.183,0.183,0.791,0.915,0.853,0.796,0.829,0.788,0.840,0.576,0.201,0.301,0.562,0.365,0.615,0.478,19.946,10.058,13.133,19.701,14.734,20.937,18.495,
